iter	Accuracy	Logloss
873	0.9642857143	0.05407807577
874	0.9642857143	0.05407293451
875	0.9642857143	0.05406773137
876	0.9642857143	0.05406262439
877	0.9642857143	0.05405568457
878	0.9642857143	0.05405052272
879	0.9642857143	0.05404544802
880	0.9642857143	0.05404030353
881	0.9642857143	0.05403518023
882	0.9642857143	0.05403013542
883	0.9642857143	0.05402502914
884	0.9642857143	0.05402001764
885	0.9642857143	0.05401320462
886	0.9642857143	0.05400813859
887	0.9642857143	0.05400315834
888	0.9642857143	0.05399810915
889	0.9642857143	0.05399308069
890	0.9642857143	0.05398812936
891	0.9642857143	0.05398311742
892	0.9642857143	0.0539781985
893	0.9642857143	0.053971509
894	0.9642857143	0.05396653627
895	0.9642857143	0.05396164764
896	0.9642857143	0.05395669126
897	0.9642857143	0.05395175515
898	0.9642857143	0.05394689453
899	0.9642857143	0.05394197445
900	0.9642857143	0.05393714539
901	0.9642857143	0.05392823291
902	0.9642857143	0.0539233897
903	0.9642857143	0.05391858387
904	0.9642857143	0.05391372952
905	0.9642857143	0.0539089554
906	0.9642857143	0.05390411671
907	0.9642857143	0.05389929764
908	0.9642857143	0.05389455058
909	0.9642857143	0.05388974686
910	0.9642857143	0.05388503046
911	0.9642857143	0.0538786058
912	0.9642857143	0.05387383895
913	0.9642857143	0.05386915094
914	0.9642857143	0.05386439931
915	0.9642857143	0.05385966688
916	0.9642857143	0.05385500509
917	0.9642857143	0.05385028757
918	0.9642857143	0.05384565563
919	0.9642857143	0.05383934422
920	0.9642857143	0.05383466265
921	0.9642857143	0.05383005827
922	0.9642857143	0.05382539147
923	0.9642857143	0.05382081606
924	0.9642857143	0.05381234335
925	0.9642857143	0.05380775376
926	0.9642857143	0.05380319906
927	0.9642857143	0.05379859359
928	0.9642857143	0.0537940681
929	0.9642857143	0.05378947705
930	0.9642857143	0.0537849045
931	0.9642857143	0.05378040353
932	0.9642857143	0.0537758451
933	0.9642857143	0.05377137244
934	0.9642857143	0.05376526767
935	0.9642857143	0.05376074361
936	0.9642857143	0.05375629683
937	0.9642857143	0.05375178675
938	0.9642857143	0.05374729475
939	0.9642857143	0.05374287183
940	0.9642857143	0.05373839353
941	0.9642857143	0.05373399826
942	0.9642857143	0.05372799885
943	0.9642857143	0.05372355403
944	0.9642857143	0.05371918396
945	0.9642857143	0.05371475271
946	0.9642857143	0.05371040951
947	0.9642857143	0.05370235042
948	0.9642857143	0.05369799308
949	0.9642857143	0.05369366853
950	0.9642857143	0.05368929436
951	0.9642857143	0.05368499695
952	0.9642857143	0.05368063603
953	0.9642857143	0.0536762925
954	0.9642857143	0.05367201754
955	0.9642857143	0.05366768697
956	0.9642857143	0.05366343833
957	0.9642857143	0.05365763106
958	0.9642857143	0.05365333249
959	0.9642857143	0.05364910762
960	0.9642857143	0.0536448219
961	0.9642857143	0.05364055316
962	0.9642857143	0.05363635018
963	0.9642857143	0.05363209402
964	0.9642857143	0.0536279168
965	0.9642857143	0.0536236734
966	0.9642857143	0.05361944696
967	0.9642857143	0.05361529079
968	0.9642857143	0.05361107683
969	0.9642857143	0.05360694571
970	0.9642857143	0.05360128682
971	0.9642857143	0.05359710384
972	0.9642857143	0.05359299519
973	0.9642857143	0.05358882456
974	0.9642857143	0.05358467046
975	0.9642857143	0.05358058245
976	0.9642857143	0.05357644042
977	0.9642857143	0.05357237701
978	0.9642857143	0.05356824724
979	0.9642857143	0.05356413395
980	0.9642857143	0.05356009044
981	0.9642857143	0.05355598912
982	0.9642857143	0.05355196958
983	0.9642857143	0.05354645414
984	0.9642857143	0.05354238276
985	0.9642857143	0.05353838458
986	0.9642857143	0.05353432503
987	0.9642857143	0.05353028154
988	0.9642857143	0.05352630294
989	0.9642857143	0.05352227101
990	0.9642857143	0.05351831601
991	0.9642857143	0.05351429582
992	0.9642857143	0.05351029164
993	0.9642857143	0.05350635554
994	0.9642857143	0.05350236281
995	0.9642857143	0.05349844972
996	0.9642857143	0.05349307275
997	0.9642857143	0.05348910891
998	0.9642857143	0.0534852162
999	0.9642857143	0.05348126371
1000	0.9642857143	0.05347739347
1001	0.9642857143	0.05347016185
1002	0.9642857143	0.05346627769
1003	0.9642857143	0.05346242196
1004	0.9642857143	0.05345851855
1005	0.9642857143	0.05345468567
1006	0.9642857143	0.05345079329
1007	0.9642857143	0.05344698244
1008	0.9642857143	0.05344174031
1009	0.9642857143	0.05343787594
1010	0.9642857143	0.05343408443
1011	0.9642857143	0.05343023098
1012	0.9642857143	0.05342639268
1013	0.9642857143	0.05342261886
1014	0.9642857143	0.05341879121
1015	0.9642857143	0.05341503918
1016	0.9642857143	0.05340988234
1017	0.9642857143	0.05340608185
1018	0.9642857143	0.05340234891
1019	0.9642857143	0.05339855896
1020	0.9642857143	0.05339484729
1021	0.9642857143	0.05338790843
1022	0.9642857143	0.05338418301
1023	0.9642857143	0.05338048472
1024	0.9642857143	0.05337674093
1025	0.9642857143	0.05337306428
1026	0.9642857143	0.05336933077
1027	0.9642857143	0.05336567498
1028	0.9642857143	0.05336064477
1029	0.9642857143	0.05335693762
1030	0.9642857143	0.05335329993
1031	0.9642857143	0.05334960295
1032	0.9642857143	0.05334592034
1033	0.9642857143	0.05334229922
1034	0.9642857143	0.05333862653
1035	0.9642857143	0.05333502604
1036	0.9642857143	0.05333136343
1037	0.9642857143	0.05332771515
1038	0.9642857143	0.05332413068
1039	0.9642857143	0.05332049222
1040	0.9642857143	0.05331692791
1041	0.9642857143	0.05331201905
1042	0.9642857143	0.05330840599
1043	0.9642857143	0.05330485909
1044	0.9642857143	0.05330125575
1045	0.9642857143	0.05329772858
1046	0.9642857143	0.0532911197
1047	0.9642857143	0.05328757896
1048	0.9642857143	0.05328406373
1049	0.9642857143	0.05328050352
1050	0.9642857143	0.0532770084
1051	0.9642857143	0.05327345765
1052	0.9642857143	0.05326998191
1053	0.9642857143	0.05326519112
1054	0.9642857143	0.053261665
1055	0.9642857143	0.05325820586
1056	0.9642857143	0.0532546891
1057	0.9642857143	0.0532511859
1058	0.9642857143	0.05324774189
1059	0.9642857143	0.05324424781
1060	0.9642857143	0.05324082302
1061	0.9642857143	0.05323733823
1062	0.9642857143	0.05323386695
1063	0.9642857143	0.05323045682
1064	0.9642857143	0.05322699457
1065	0.9642857143	0.05322360325
1066	0.9642857143	0.0532189256
1067	0.9642857143	0.05321548707
1068	0.9642857143	0.05321211174
1069	0.9642857143	0.05320868216
1070	0.9642857143	0.05320532525
1071	0.9642857143	0.05320069435
1072	0.9642857143	0.05319728827
1073	0.9642857143	0.05319394696
1074	0.9642857143	0.05319054973
1075	0.9642857143	0.05318716552
1076	0.9642857143	0.05318383842
1077	0.9642857143	0.05318046283
1078	0.9642857143	0.05317715402
1079	0.9642857143	0.0531737872
1080	0.9642857143	0.05317043336
1081	0.9642857143	0.05316713833
1082	0.9642857143	0.05316379302
1083	0.9642857143	0.05316051589
1084	0.9642857143	0.05315717928
1085	0.9642857143	0.05315385557
1086	0.9642857143	0.05315059183
1087	0.9642857143	0.05314727657
1088	0.9642857143	0.05314403039
1089	0.9642857143	0.05313954352
1090	0.9642857143	0.0531362507
1091	0.9642857143	0.05313301927
1092	0.9642857143	0.05312973479
1093	0.9642857143	0.05312652058
1094	0.9642857143	0.05312047417
1095	0.9642857143	0.05311724681
1096	0.9642857143	0.05311404229
1097	0.9642857143	0.05311079586
1098	0.9642857143	0.05310760896
1099	0.9642857143	0.05310437065
1100	0.9642857143	0.05310120073
1101	0.9642857143	0.05309681772
1102	0.9642857143	0.05309360112
1103	0.9642857143	0.05309044537
1104	0.9642857143	0.0530872368
1105	0.9642857143	0.05308409772
1106	0.9642857143	0.05307975732
1107	0.9642857143	0.05307657026
1108	0.9642857143	0.05307344502
1109	0.9642857143	0.0530702659
1110	0.9642857143	0.05306709885
1111	0.9642857143	0.05306398618
1112	0.9642857143	0.05306082684
1113	0.9642857143	0.05305773079
1114	0.9642857143	0.05305457933
1115	0.9642857143	0.05305143988
1116	0.9642857143	0.05304835604
1117	0.9642857143	0.05304522423
1118	0.9642857143	0.05304215669
1119	0.9642857143	0.05303903268
1120	0.9642857143	0.05303592062
1121	0.9642857143	0.05303286496
1122	0.9642857143	0.05302976046
1123	0.9642857143	0.0530267208
1124	0.9642857143	0.05302362402
1125	0.9642857143	0.0530205391
1126	0.9642857143	0.05301751103
1127	0.9642857143	0.0530144336
1128	0.9642857143	0.05301142126
1129	0.9642857143	0.05300835146
1130	0.9642857143	0.05300529344
1131	0.9642857143	0.05300229242
1132	0.9642857143	0.05299924179
1133	0.9642857143	0.05299625625
1134	0.9642857143	0.05299321316
1135	0.9642857143	0.05299018176
1136	0.9642857143	0.0529872073
1137	0.9642857143	0.0529841832
1138	0.9642857143	0.05298122398
1139	0.9642857143	0.05297820732
1140	0.9642857143	0.05297520227
1141	0.9642857143	0.0529722539
1142	0.9642857143	0.05296925605
1143	0.9642857143	0.05296632269
1144	0.9642857143	0.05296333218
1145	0.9642857143	0.05296035318
1146	0.9642857143	0.05295743046
1147	0.9642857143	0.05295445857
1148	0.9642857143	0.05295155066
1149	0.9642857143	0.05294858601
1150	0.9642857143	0.05294569241
1151	0.9642857143	0.05294165372
1152	0.9642857143	0.05293870889
1153	0.9642857143	0.05293582682
1154	0.9642857143	0.05293288911
1155	0.9642857143	0.05293002121
1156	0.9642857143	0.05292457557
1157	0.9642857143	0.05292169504
1158	0.9642857143	0.05291883422
1159	0.9642857143	0.05291592982
1160	0.9642857143	0.05291308365
1161	0.9642857143	0.05291018612
1162	0.9642857143	0.0529073541
1163	0.9642857143	0.05290340601
1164	0.9642857143	0.05290052742
1165	0.9642857143	0.05289770677
1166	0.9642857143	0.05289483495
1167	0.9642857143	0.05289202827
1168	0.9642857143	0.05288811712
1169	0.9642857143	0.05288526402
1170	0.9642857143	0.05288246853
1171	0.9642857143	0.05287962209
1172	0.9642857143	0.05287684039
1173	0.9642857143	0.05287296569
1174	0.9642857143	0.05287013773
1175	0.9642857143	0.05286736705
1176	0.9642857143	0.05286454566
1177	0.9642857143	0.0528617886
1178	0.9642857143	0.05285794984
1179	0.9642857143	0.05285514671
1180	0.9642857143	0.05285240049
1181	0.9642857143	0.05284960384
1182	0.9642857143	0.05284687108
1183	0.9642857143	0.05284168907
1184	0.9642857143	0.05283894401
1185	0.9642857143	0.05283621773
1186	0.9642857143	0.05283345187
1187	0.9642857143	0.05283073949
1188	0.9642857143	0.0528279799
1189	0.9642857143	0.05282528091
1190	0.9642857143	0.05282252771
1191	0.9642857143	0.05281978491
1192	0.9642857143	0.05281709512
1193	0.9642857143	0.0528143585
1194	0.9642857143	0.05281168194
1195	0.9642857143	0.05280895163
1196	0.9642857143	0.05280623163
1197	0.9642857143	0.0528035641
1198	0.9642857143	0.05280085019
1199	0.9642857143	0.05279819572
1200	0.9642857143	0.05279548803
1201	0.9642857143	0.05279279057
1202	0.9642857143	0.05279014498
1203	0.9642857143	0.05278745353
1204	0.9642857143	0.05278482083
1205	0.9642857143	0.05278213552
1206	0.9642857143	0.05277946034
1207	0.9642857143	0.05277683637
1208	0.9642857143	0.05277416712
1209	0.9642857143	0.05277155589
1210	0.9642857143	0.05276889269
1211	0.9642857143	0.05276629378
1212	0.9642857143	0.0527626566
1213	0.9642857143	0.0527600105
1214	0.9642857143	0.05275742115
1215	0.9642857143	0.052754781
1216	0.9642857143	0.05275220386
1217	0.9642857143	0.05274859971
1218	0.9642857143	0.05274597641
1219	0.9642857143	0.05274340874
1220	0.9642857143	0.05274079128
1221	0.9642857143	0.05273823573
1222	0.9642857143	0.05273466411
1223	0.9642857143	0.05273206326
1224	0.9642857143	0.05272951707
1225	0.9642857143	0.05272692197
1226	0.9642857143	0.05272438778
1227	0.9642857143	0.05272084822
1228	0.9642857143	0.0527182695
1229	0.9642857143	0.05271574457
1230	0.9642857143	0.05271317151
1231	0.9642857143	0.05271065847
1232	0.9642857143	0.0527058764
1233	0.9642857143	0.05270335156
1234	0.9642857143	0.05270084372
1235	0.9642857143	0.05269829823
1236	0.9642857143	0.05269580272
1237	0.9642857143	0.05269326268
1238	0.9642857143	0.05269077906
1239	0.9642857143	0.0526882446
1240	0.9642857143	0.0526857196
1241	0.9642857143	0.05268324383
1242	0.9642857143	0.0526807242
1243	0.9642857143	0.05267826018
1244	0.9642857143	0.05267574606
1245	0.9642857143	0.05267324131
1246	0.9642857143	0.05267078502
1247	0.9642857143	0.05266828556
1248	0.9642857143	0.0526658409
1249	0.9642857143	0.05266334688
1250	0.9642857143	0.05266091345
1251	0.9642857143	0.05265750522
1252	0.9642857143	0.05265502681
1253	0.9642857143	0.0526526019
1254	0.9642857143	0.05265012882
1255	0.9642857143	0.05264771506
1256	0.9642857143	0.05264433686
1257	0.9642857143	0.05264187918
1258	0.9642857143	0.05263947385
1259	0.9642857143	0.0526370214
1260	0.9642857143	0.05263462715
1261	0.9642857143	0.05263127853
1262	0.9642857143	0.05262884126
1263	0.9642857143	0.05262645536
1264	0.9642857143	0.05262402323
1265	0.9642857143	0.05262164831
1266	0.9642857143	0.05261832885
1267	0.9642857143	0.05261591169
1268	0.9642857143	0.05261354504
1269	0.9642857143	0.05261113294
1270	0.9642857143	0.05260877718
1271	0.9642857143	0.05260428808
1272	0.9642857143	0.05260192093
1273	0.9642857143	0.05259956958
1274	0.9642857143	0.05259718268
1275	0.9642857143	0.05259484264
1276	0.9642857143	0.05259246061
1277	0.9642857143	0.05259013147
1278	0.9642857143	0.05258775445
1279	0.9642857143	0.05258538617
1280	0.9642857143	0.05258306403
1281	0.9642857143	0.05258070056
1282	0.9642857143	0.0525783892
1283	0.9642857143	0.05257603067
1284	0.9642857143	0.0525736808
1285	0.9642857143	0.05257137634
1286	0.9642857143	0.05256903122
1287	0.9642857143	0.05256673743
1288	0.9642857143	0.05256439717
1289	0.9642857143	0.05256211369
1290	0.9642857143	0.0525589137
1291	0.9642857143	0.05255658774
1292	0.9642857143	0.05255431188
1293	0.9642857143	0.05255199069
1294	0.9642857143	0.05254972507
1295	0.9642857143	0.05254655243
1296	0.9642857143	0.05254424532
1297	0.9642857143	0.05254198726
1298	0.9642857143	0.05253968485
1299	0.9642857143	0.05253743696
1300	0.9642857143	0.05253429127
1301	0.9642857143	0.05253200275
1302	0.9642857143	0.05252976235
1303	0.9642857143	0.05252747844
1304	0.9642857143	0.05252524813
1305	0.9642857143	0.05252296896
1306	0.9642857143	0.0525206982
1307	0.9642857143	0.05251847417
1308	0.9642857143	0.05251620795
1309	0.9642857143	0.05251399394
1310	0.9642857143	0.05251173237
1311	0.9642857143	0.05250947912
1312	0.9642857143	0.05250727134
1313	0.9642857143	0.05250502255
1314	0.9642857143	0.05250282472
1315	0.9642857143	0.05250058051
1316	0.9642857143	0.05249834452
1317	0.9642857143	0.05249615287
1318	0.9642857143	0.05249392127
1319	0.9642857143	0.0524917395
1320	0.9642857143	0.0524895124
1321	0.9642857143	0.05248734017
1322	0.9642857143	0.05248317971
1323	0.9642857143	0.05248099656
1324	0.9642857143	0.0524788277
1325	0.9642857143	0.05247662347
1326	0.9642857143	0.05247446459
1327	0.9642857143	0.05247226467
1328	0.9642857143	0.0524701154
1329	0.9642857143	0.0524679199
1330	0.9642857143	0.05246573244
1331	0.9642857143	0.05246358904
1332	0.9642857143	0.05246140582
1333	0.9642857143	0.05245927198
1334	0.9642857143	0.05245709311
1335	0.9642857143	0.0524549685
1336	0.9642857143	0.052451981
1337	0.9642857143	0.05244981518
1338	0.9642857143	0.05244769718
1339	0.9642857143	0.05244553563
1340	0.9642857143	0.05244342682
1341	0.9642857143	0.05244046417
1342	0.9642857143	0.05243831547
1343	0.9642857143	0.05243621325
1344	0.9642857143	0.05243406872
1345	0.9642857143	0.05243197566
1346	0.9642857143	0.05242983542
1347	0.9642857143	0.05242770305
1348	0.9642857143	0.05242561545
1349	0.9642857143	0.05242348718
1350	0.9642857143	0.0524214087
1351	0.9642857143	0.05241928463
1352	0.9642857143	0.05241716834
1353	0.9642857143	0.0524150953
1354	0.9642857143	0.05241298303
1355	0.9642857143	0.05241091907
1356	0.9642857143	0.05240881093
1357	0.9642857143	0.05240675575
1358	0.9642857143	0.05240386263
1359	0.9642857143	0.05240176701
1360	0.9642857143	0.05239971801
1361	0.9642857143	0.05239762643
1362	0.9642857143	0.05239558619
1363	0.9642857143	0.05239271683
1364	0.9642857143	0.05239063757
1365	0.9642857143	0.0523886035
1366	0.9642857143	0.0523865282
1367	0.9642857143	0.05238450285
1368	0.9642857143	0.05238243162
1369	0.9642857143	0.05238036797
1370	0.9642857143	0.05237834772
1371	0.9642857143	0.05237628795
1372	0.9642857143	0.05237427641
1373	0.9642857143	0.05237222062
1374	0.9642857143	0.05237017233
1375	0.9642857143	0.05236816587
1376	0.9642857143	0.05236612138
1377	0.9642857143	0.0523641236
1378	0.9642857143	0.05236208302
1379	0.9642857143	0.0523600936
1380	0.9642857143	0.05235729069
1381	0.9642857143	0.0523552621
1382	0.9642857143	0.05235327851
1383	0.9642857143	0.05235125375
1384	0.9642857143	0.05234927852
1385	0.9642857143	0.05234725768
1386	0.9642857143	0.05234524425
1387	0.9642857143	0.05234327381
1388	0.9642857143	0.05234126412
1389	0.9642857143	0.05233930204
1390	0.9642857143	0.05233729619
1391	0.9642857143	0.05233534218
1392	0.9642857143	0.05233157895
1393	0.9642857143	0.05232961467
1394	0.9642857143	0.05232766297
1395	0.9642857143	0.05232567719
1396	0.9642857143	0.05232373399
1397	0.9642857143	0.05232175186
1398	0.9642857143	0.05231981687
1399	0.9642857143	0.05231783849
1400	0.9642857143	0.05231591144
1401	0.9642857143	0.05231319101
1402	0.9642857143	0.05231122421
1403	0.9642857143	0.05230930257
1404	0.9642857143	0.05230733942
1405	0.9642857143	0.05230542572
1406	0.9642857143	0.05230272712
1407	0.9642857143	0.05230077535
1408	0.9642857143	0.05229886707
1409	0.9642857143	0.05229691888
1410	0.9642857143	0.05229501854
1411	0.9642857143	0.05229307402
1412	0.9642857143	0.05229113658
1413	0.9642857143	0.05228924068
1414	0.9642857143	0.05228730674
1415	0.9642857143	0.05228541877
1416	0.9642857143	0.05228348842
1417	0.9642857143	0.05228160813
1418	0.9642857143	0.05227895342
1419	0.9642857143	0.05227703427
1420	0.9642857143	0.05227515914
1421	0.9642857143	0.0522732435
1422	0.9642857143	0.05227137605
1423	0.9642857143	0.0522687424
1424	0.9642857143	0.05226683776
1425	0.9642857143	0.0522649755
1426	0.9642857143	0.05226307429
1427	0.9642857143	0.0522612197
1428	0.9642857143	0.05225932201
1429	0.9642857143	0.05225743119
1430	0.9642857143	0.05225558084
1431	0.9642857143	0.05225369338
1432	0.9642857143	0.05225185071
1433	0.9642857143	0.05224996669
1434	0.9642857143	0.05224813143
1435	0.9642857143	0.05224459213
1436	0.9642857143	0.05224274701
1437	0.9642857143	0.0522409136
1438	0.9642857143	0.052239048
1439	0.9642857143	0.05223722242
1440	0.9642857143	0.05223536008
1441	0.9642857143	0.05223354205
1442	0.9642857143	0.05223168307
1443	0.9642857143	0.05222987234
1444	0.9642857143	0.05222731392
1445	0.9642857143	0.05222546558
1446	0.9642857143	0.05222365967
1447	0.9642857143	0.05222181461
1448	0.9642857143	0.052220016
1449	0.9642857143	0.05221817431
1450	0.9642857143	0.0522163393
